source_id,ra,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag
65134592089910656,55.536924227074216,7.259168619515059,0.029539676,14.803357,2.349576,16.046324,13.696748
65151531440914560,55.41503159545681,7.582046291334272,0.021357648,13.867477,1.8860197,14.802361,12.916341
65156891560085504,55.609551265925255,7.238355792828112,0.10821099,17.641811,3.3021965,19.618221,16.316025
65161560188203776,56.24788981635665,8.093948459864036,0.123051055,17.538729,3.3679142,19.592358,16.224443
65163110673516928,56.24181931752337,7.4255680209980675,0.06269569,16.323061,2.951087,18.017593,15.066506
65224511525936896,56.53194261457591,7.816880392675724,0.017460328,10.4745035,0.82203007,10.79979,9.97776
65264506261240448,55.83802446730886,7.5405934166305375,0.097846955,17.445004,3.12286,19.276646,16.153786
65285633203088768,56.11465917614148,8.021474196031225,0.101270795,16.799587,3.1408844,18.621845,15.480961
65588484235454592,58.26896651993362,7.293432572419531,0.01490857,13.100869,1.5994911,13.850247,12.250756
66445038154189952,57.79958344537178,7.360262849437637,0.12483405,17.512774,3.1788692,19.388319,16.20945
66452769091505024,57.459924115814104,7.208992297855638,0.020567656,11.35299,1.0198593,11.778655,10.758796
66460225158376192,57.552561036719965,7.440036984242798,0.13064224,17.770643,3.4066734,19.853231,16.446558
66474450090138496,58.30551209283792,8.426296285987577,0.014729941,12.567125,1.504283,13.264945,11.760662
66502281478384000,57.35031052451207,7.299907366106098,0.15847014,11.114523,0.98147297,11.519879,10.538406
66566946505629440,57.644175638875446,7.217253321624427,0.017900186,12.286877,1.2707729,12.848716,11.577943
66570554277316992,58.348871614505505,7.264549191017467,0.022204397,11.173697,0.99782753,11.5881815,10.590354
66609793098388864,58.55055645198166,7.1734415976428485,0.10163723,17.444565,3.123207,19.284687,16.16148
66612473157921024,58.71911266637741,7.208138391902515,0.016893439,12.603814,1.6745262,13.40438,11.729854
66729021390315904,56.789309152832566,7.833640432074027,0.19645627,17.858953,3.257038,19.745502,16.488464
66733763034205696,56.78401518543688,7.383106353077731,0.05705579,15.690887,2.7416039,17.22188,14.480276
66745170467302656,57.296064164609405,7.333918726452952,0.042854734,16.013287,2.8443222,17.626804,14.782482
66754241438299520,57.551775384114954,7.223150189887358,0.016751178,12.7328415,1.4336271,13.386664,11.953037
66800244832257280,56.523814101890245,7.347148990756307,0.10306942,17.224361,3.1212378,19.027359,15.906121
66801623514684416,56.54130256139035,7.375605230542337,0.040048365,14.265003,2.3838396,15.4526825,13.068843
66801623517294848,56.54154704207585,7.534029917537035,0.1214605,16.357914,,,
66808869124393600,56.65748307121974,7.632741644567266,0.015386245,11.587448,1.1021786,12.0581045,10.955926
66922088761382784,57.24753589995385,6.943053929927199,0.038739648,15.334862,2.5837307,16.74905,14.165319
68303728198686080,56.079500230471574,7.293191575999419,0.05885268,16.39733,2.9260788,18.074743,15.148664
68323966084583680,55.800589547384604,7.278881418037203,0.04321329,15.649356,2.963293,17.35604,14.392746
68348155340347776,55.10089179724542,7.297294496883986,0.03370392,15.177081,2.4608068,16.503788,14.042981
68395606138958592,55.405307633174154,7.523789987380409,0.080523804,16.7538,3.0821714,18.569962,15.48779
68583966224862208,55.392478469106514,7.782503201504215,0.03979722,15.375913,2.3877735,16.647127,14.259354
69823940463098752,56.11385520616843,7.503301131440386,0.03400921,13.280735,2.0092945,14.289417,12.280123
69834282744302208,56.262098904649356,7.392752847218599,0.078041255,16.973806,3.1722374,18.847755,15.675518
69872044096705664,56.496515250865976,7.412431557949202,0.034260195,8.016677,0.27722025,8.108076,7.830856
69878503727603072,56.009591673177034,7.472112695373374,0.026407745,14.705767,2.3262224,15.935193,13.608971
69960486063896832,57.096379060104766,8.388508137607438,0.08286964,16.978983,3.029951,18.740644,15.710693
70114039734416128,55.52034957514179,7.183251797456246,0.040552836,14.559706,2.562068,15.952679,13.390611
64117848780835328,57.581987577476525,7.494888687856219,0.19688173,9.356115,0.64356136,8.874727,8.231166
64720179284934016,55.09941652410235,7.405449545963815,0.06818649,16.604225,2.9510174,18.30029,15.349272
64780755504124288,56.48845371198063,8.477729671514533,0.045718182,15.685383,2.7562304,17.234713,14.478482
64797523056344064,56.28627464077071,7.474573378126966,0.06701822,16.453379,3.0058403,18.196117,15.190277
64837242912474624,55.872124314048335,7.532518558405384,0.022165086,8.88526,0.59570026,9.04409,8.44839
64956127609659008,56.45578142319428,7.620617578753752,0.0667985,16.65293,2.856411,18.232779,15.376368
64960663095015680,56.73798824228322,7.384762820159983,0.027009666,14.486368,2.2120152,15.633691,13.421676
64980278208557696,56.667776381106805,7.361204841283511,0.0162757,11.961676,1.419446,12.596969,11.177523
64988322684358144,57.09464904982035,7.509023760722854,0.075521074,16.84718,3.1534615,18.706785,15.553324
65010519075247616,56.84458758907592,7.481431550014758,0.05813675,16.342907,2.9733076,18.058958,15.08565
65027595864800000,55.519783485203185,7.451380363496461,0.018865816,9.057103,0.6310768,9.293049,8.661972
65052953351603456,55.38534473978696,7.522221748654658,0.025796799,12.413892,1.3606424,13.024586,11.663943
65096899456994304,55.053173093257094,6.944196831805783,0.04559214,15.868685,2.7593088,17.412394,14.653085
65098514364769408,55.21602761544148,7.287877913694783,0.049338832,16.232439,2.9086323,17.897514,14.988882
65108714911246720,55.04043570167992,7.430003206051548,0.06347481,16.459938,2.8729153,18.090578,15.217663
65162492198224768,56.285083015982494,7.462238224855825,0.13638216,17.780386,3.2430534,19.695827,16.452774
65208396808627840,56.92276375783222,7.3675798561772385,0.01742896,13.007188,1.5474539,13.72062,12.173166
65212691775922048,56.8257781580884,7.340276386730736,0.076809995,13.563175,1.8632498,14.2623625,12.399113
65276772687884544,56.47922254176663,6.830993138718319,0.16282065,15.964371,3.0608845,17.67296,14.612076
65283232316451328,56.45679586432521,7.671309961502887,0.3104234,3.863349,-0.013768196,3.836872,3.8506403
65284469269256704,56.42449682534324,7.374518162509229,0.019830715,11.090695,1.0036373,11.508349,10.504712
65299965511216384,56.16515315807857,7.422471130114677,0.04137065,15.661935,2.7471676,17.200996,14.453829
66451429065390080,57.37428421162854,7.4006288091952,0.093945585,16.797077,3.176795,18.630234,15.453439
66469742806047744,57.91338206199028,7.570281067984224,0.08894464,17.095089,3.3207054,19.079287,15.758581
66480944080770176,57.82037107284832,7.332011141563543,0.017303022,12.090216,1.2307539,12.629843,11.399089
66507469798631808,57.491988012399965,7.389021187429237,0.038253613,6.806421,0.05533743,6.811625,6.7562876
66517468482370304,57.07140351416555,7.288929036654956,0.015746474,10.245731,0.79774,10.560406,9.762666
66526127137440128,57.29068893293528,8.118448445799721,0.47909123,3.6157947,-0.036376238,3.5830362,3.6194124
66536331978799616,57.739304037058716,7.2832093920825285,0.03453801,15.43928,2.5498629,16.828413,14.27855
66539252556578816,57.52114270787197,7.422949703786111,0.016218755,13.446994,1.7277517,14.276546,12.548794
66713044112564864,57.02995559055859,7.372210598869264,0.4363349,9.440848,0.719471,9.439773,8.720302
66714418501518848,56.87239647545671,7.311236732528621,0.095931165,16.843014,2.087882,17.596237,15.508355
66719194505127168,57.147957099171315,7.210367345445619,0.11553316,17.41301,3.2321148,19.324333,16.092218
66742765285619584,56.96235820156938,7.355850981343791,0.037125397,15.015844,2.4399347,16.3272,13.887265
66779358406877568,57.25420132319898,7.629451775111978,0.047509544,15.694813,2.7941723,17.253107,14.458935
66799768088857856,56.52886446572594,7.375676434135071,0.016680803,12.692504,1.4467468,13.357429,11.910682
66832100605159424,57.07381062715844,7.499269077311336,0.019107254,10.744773,0.91848373,11.121812,10.203328
66846291177113088,56.83687734919407,7.256440119595136,0.031353235,14.673388,2.3138905,15.891913,13.578023
66898002584817280,58.22613014091119,7.248975775349272,0.06682602,16.320951,2.9117537,17.987934,15.07618
66960743466922624,57.561546788631134,7.443343423871985,0.0931404,16.939152,3.163248,18.816092,15.652843
68120728231661824,54.871767713772435,7.4248451511728,0.016301263,13.659394,1.8324871,14.554316,12.721828
68141408498321280,54.64378947102655,7.228431844899335,0.08716904,17.13838,3.0781631,18.925375,15.847212
68145707761492608,54.96121741847009,7.109772113525601,0.15251774,17.778164,3.3081036,19.760536,16.452433
68167835432980480,55.36208894086606,7.331133587575553,0.046636347,15.505199,3.0001554,17.248701,14.248546
68254245878512384,54.80623332660652,7.118104224750291,0.018402463,10.22619,0.80078983,10.540687,9.739897
68261946756899456,55.641609320434284,7.486610378982209,0.12179756,17.688309,3.3666992,19.731678,16.364979
68314414077327744,55.80453808024451,7.217567238529469,0.032048956,14.889832,2.432414,16.194736,13.762322
68367190635351936,55.63011375428247,7.376373066555206,0.09368312,17.305487,3.210987,19.210033,15.999046
68390830135333504,55.50015912504816,7.25899117883176,0.061878096,15.981778,2.8222551,17.579458,14.757203
68395399980532864,55.3905828925233,7.290173911930219,0.05448923,15.965155,2.837679,17.573677,14.735998
68559738312482048,54.819826907433885,7.305524477865957,0.12150719,17.438854,3.446476,19.536726,16.09025
68575440712940288,55.14870819709824,6.572592693577042,0.12832016,17.687428,2.9985485,19.434134,16.435585
68591456647799552,55.35292270473847,7.107390645724756,0.1028453,17.099754,3.0725498,18.912289,15.839739
69812945346809344,56.2865856843926,7.377864703423147,0.07577354,15.99179,2.612996,17.340973,14.727977
69812945346809600,56.29068291043696,7.222157170572348,0.055079572,5.6404076,-0.08046627,5.600362,5.680828
69847610026687104,56.614070394987166,7.435385667487052,0.020255685,10.402031,0.8369837,10.737002,9.900019
69877163697813248,55.94994861466845,7.4822151427087125,0.019924905,13.9155445,1.9273453,14.873429,12.946084
69898294936767488,55.654025634157705,7.335305240582374,0.12529974,17.410069,3.217619,19.32461,16.10699
69904101732529408,55.86311858120914,7.173660816351542,0.020604732,11.151539,1.0633583,11.597602,10.534244
69906571336964608,56.021340450904624,7.428714539269931,0.014240386,12.185305,1.2658901,12.743325,11.477435
69919116938278144,56.18618661662658,8.384514929639645,0.045266803,15.290193,2.4042816,16.57612,14.171839
69982441936691968,57.38304436049142,8.049692163588473,0.0256084,14.226578,1.9598179,15.20384,13.244022
70129913933603328,55.92880322489148,7.902432717958097,0.10862779,17.34499,3.2661495,19.311802,16.045652
64032606560885504,56.78825001456243,7.506748124232915,0.1439061,15.537018,2.701353,16.999147,14.297794
64109915973846528,57.409171523077866,7.295865291844413,0.028811403,7.0043597,0.042464733,7.007024,6.964559
64128298433888896,57.01816218185318,6.715356921848541,0.080537155,16.82455,2.822238,18.398249,15.576011
64157023175179776,57.83246207983878,7.370749551185829,0.1310374,17.615984,3.3113117,19.594332,16.28302
64836349560719232,55.86026602797908,6.610957727992528,0.05852737,16.080769,2.7845402,17.656956,14.872416
64874454510493440,56.391676137260475,7.391450378010349,0.087295204,17.110922,3.2421627,19.046177,15.804014
64999588381514496,57.07052147815302,7.19439797679517,0.020810504,9.99203,0.7404547,10.2790165,9.538562
65005846150835200,56.86159637689897,7.203188984556041,0.072295666,16.335794,3.1281033,18.170729,15.042625
65037731987586304,55.68490896589497,7.645945267923222,0.085692264,17.058886,3.2424612,19.003546,15.761085
65089336018173440,55.90730074032356,7.524981265385147,0.015248472,10.5763235,0.8666191,10.927368,10.060749
65090680344356992,55.9287518176777,7.392698468900249,0.124525756,9.430407,0.68530273,9.689258,9.003955
65112739296356608,55.10957950826757,7.106110705709444,0.074900605,16.70023,3.1022243,18.5285,15.426275
65150947325369600,55.36604390474277,7.45004084678047,0.018220881,10.972593,0.96062183,11.369089,10.408467
65155856471318912,55.690274609902666,7.091215455128368,0.11792392,17.686852,3.4975414,19.83891,16.341368
65189739470654464,56.27089546399231,7.502788343313917,0.08588642,17.109238,3.3934975,19.158346,15.764849
65199222758514048,56.66684126540061,7.423995688819728,0.05679077,16.09085,2.8712997,17.692274,14.820974
65199978672758272,56.65709673682824,7.471863203927212,0.020728955,10.045166,0.90088654,10.413593,9.512707
65207709611941376,56.85182143112869,7.220987406121659,0.03438313,7.286501,0.04229927,7.291563,7.249264
65216643145862144,56.51799855172368,7.012785824941394,0.052610826,15.73245,2.7161846,17.236677,14.520493
65237911823760640,55.81925319484357,7.267268144617627,0.06575415,16.364956,2.9643745,18.06714,15.102766
65269935099961600,56.41378202777228,7.258451579517981,0.09427919,17.16973,3.07967,18.952118,15.872448
65271996684817280,56.2190045645284,8.345685150896063,0.4386326,3.6982086,-0.08796215,3.645838,3.7338002
65275089060719104,56.1833687967795,7.465089779730926,0.026360298,11.193486,1.007863,11.617371,10.609508
65276703968959488,56.435155513167,7.563215718435812,0.01921521,10.392956,0.92116547,10.766737,9.8455715
65282098447322752,56.353359973199396,6.975272360665578,0.058904808,16.211872,2.842578,17.810318,14.96774
65599238833527168,58.57263978472343,7.671703217182357,0.016680934,13.59049,1.8285122,14.487365,12.658853
65626623544976768,58.65574608992024,7.137677265702494,0.066206895,16.585747,3.0511217,18.35791,15.306788
65643803414142592,58.58850805191478,6.671935339327122,0.04182362,15.86803,2.7075958,17.37361,14.666014
66431775295228288,57.67568656986667,7.616449684837002,0.120770775,17.713388,3.3472881,19.749584,16.402296
66507469798631936,57.491183690526064,7.361154060952656,0.033577144,10.005213,,,
66519530066802944,57.205604582439626,7.01725360661672,0.045265086,12.296179,1.2643108,12.851892,11.587582
66533170882790784,57.2976457525844,7.18561969642408,0.074049294,16.850975,3.0043945,18.581367,15.576973
66593437863017984,58.18540466189003,7.340703499896584,0.08461292,17.161787,3.155282,19.036694,15.881412
66655560269868544,58.22291567603581,7.35145204021169,0.019859549,9.341612,0.63813114,9.580916,8.942785
66717987616472704,56.986050095884856,7.4346115300961575,0.12178454,17.494467,3.2398014,19.410238,16.170437
66744895589396992,57.31906363087183,6.963450262140457,0.029818416,15.2419,2.6025505,16.671251,14.068701
66757746131459200,57.535995314673684,7.308001091922433,0.1052049,17.477245,3.1725063,19.35184,16.179333
66792999222948992,56.868516896867085,7.372727624081626,0.067076884,16.739185,2.9624004,18.45224,15.48984
66799763794633856,56.527189243760176,7.359134122682988,0.014687185,12.414279,1.3388824,13.013465,11.6745825
66868315770847232,57.48131118274196,7.307688104970821,0.040082395,15.584734,2.4630709,16.911934,14.448863
66894772769437952,58.17593010462482,7.4889550001615754,0.14921814,17.874992,3.3453732,19.896244,16.55087
68183331674900864,55.10681451622317,7.743583699122783,0.08009221,16.861164,3.0651522,18.651493,15.586341
68185221460637824,55.193032686945266,7.313755069457189,0.06649628,16.584269,2.970541,18.295221,15.32468
68225834671270528,54.89785384273371,7.219133800544574,0.032881778,14.685989,2.3127556,15.902973,13.590218
68265279651517056,55.6096175581733,7.57228714125954,0.055348236,16.258966,2.8948317,17.900425,15.005593
68284104491279872,55.556263419518594,7.2306568674940594,0.12936121,17.849161,3.4577827,19.979172,16.521389
68295481861500928,55.98213353783259,7.600980175545772,0.019378394,13.767338,1.9089832,14.708723,12.79974
68298093201624960,55.835796179377716,7.584572766317957,0.10867055,17.32333,3.2672653,19.283113,16.015848
68301250000967680,55.925695991956204,8.240490332785942,0.24904367,14.651505,2.3972168,15.777858,13.380641
68345956317106688,55.01510520389949,8.064737193735668,0.047175247,15.7200165,2.7266684,17.203571,14.476903
68378563708730624,55.61946862852414,7.45337654581492,0.047156304,15.265487,2.5299559,16.642916,14.11296
69819027020489088,56.350629556134706,7.384165584979173,0.0156025095,9.570481,0.6845684,9.832442,9.147874
69863454162150656,56.32088462821245,7.324419380236703,0.03601355,14.92041,2.6992493,16.426243,13.726994
69907430330835200,55.7982515881033,7.894519589221869,0.07020956,15.925785,2.93744,17.610542,14.673102
69912309413652864,56.28775495284984,7.41271227501754,0.13048989,17.451437,3.733448,19.800999,16.06755
69947635521777152,56.905696548985354,7.208952742799342,0.06527383,16.461193,3.0447903,18.23539,15.190599
70044628765739776,56.581037881379835,7.478152057866121,0.021972712,14.088978,1.992032,15.089968,13.097936
70125000491024128,55.95431715608065,7.513559806401316,0.016861212,11.733715,1.1455383,12.225448,11.079909
64027143362491008,56.93624264298835,7.551832932850046,0.07385354,16.656425,3.1400652,18.509056,15.368991
64064011363520512,57.65595238915255,7.127754129770755,0.060763273,16.323393,2.9244423,17.992958,15.068516
64066107307543296,57.7244693872803,7.265606256190289,0.014892689,12.36464,1.3313408,12.959124,11.627783
64078167575681152,58.023304456290134,7.516364021774598,0.029886523,15.099433,2.5074873,16.45612,13.948632
64117784354039040,57.60500935965606,6.984690129678826,0.11501942,17.399178,3.2050438,19.292608,16.087564
64438841747360768,55.749067726136026,7.451832197267993,0.016621763,13.361495,1.70574,14.181111,12.475371
64665203703566848,55.18006539676142,7.382203157174722,0.07987329,16.899952,3.113697,18.733952,15.6202545
64798038452412928,56.301887263098536,7.290828186403347,0.05517477,16.174246,2.8594418,17.795897,14.936455
64905618794174720,56.703355129215566,7.2387256119114145,0.042743936,15.04029,2.477891,16.36881,13.89092
64928674178659968,57.38409775234471,7.354278323471858,0.09994091,17.513542,3.1948757,19.414448,16.219572
64940906245415808,57.0868319876062,7.690936370750085,0.09853769,5.428299,-0.067106724,5.3935294,5.460636
64959662365552384,56.78069149429426,7.309612988988913,0.015793763,13.143335,1.596879,13.889277,12.292398
64990586130069504,56.9084671444444,7.272149432844637,0.016218245,13.113663,1.5855236,13.854302,12.268779
65084358152509440,55.90259101572706,7.234753689152002,0.019799236,13.831366,1.8890305,14.762932,12.873901
65153833543386624,55.49459139514297,7.327419894069631,0.02070901,13.935524,1.9494696,14.910838,12.961369
65216363971331072,56.41253094148423,7.626957463557727,0.09724306,17.420778,3.1692924,19.251213,16.08192
65232105028172160,55.88323532267292,7.433494730783139,0.05265048,10.641136,0.8891134,11.002267,10.113153
65254576296865152,55.68530669041346,7.302248027937386,0.09385504,17.378773,3.1482334,19.218224,16.06999
65282716920396160,56.40823276849738,7.330863741628539,0.10462205,15.445732,1.479619,15.308132,13.828513
65292234570088064,56.10725957131531,8.02785908082978,0.024394251,8.121808,0.38341618,8.253396,7.86998
65297594689312768,56.300399163319184,7.821509420582805,0.05496826,15.664892,2.7038784,17.160046,14.456167
65641913628380288,58.48872630466153,7.415902960434853,0.022449233,13.549343,1.8428898,14.446805,12.603915
65680499614460800,57.989007972376015,7.484240264221193,0.014865068,12.713165,1.4652519,13.387769,11.922517
66452734735432192,57.493149308189984,7.272111078001381,0.028765585,15.160209,2.4875717,16.501139,14.013567
66483795939004416,57.9931707213807,7.323122391078233,0.07445583,16.654318,2.9777431,18.378128,15.400385
66521381194879232,57.055515054741626,7.547372277549449,0.055892754,16.340902,2.9869118,18.059566,15.072655
66532174450470656,57.38806152316218,7.3912177169253,0.14878781,17.994638,3.4822655,20.140959,16.658693
66715105696289024,56.837760020213594,7.199902345703015,0.059760366,6.29883,0.009374142,6.2923536,6.2829795
66720294016753280,57.105228216586056,7.468686984212161,0.09511523,16.058432,3.0991344,17.849825,14.75069
66763965244167808,57.08979895346553,7.302744961813066,0.08917098,16.977882,2.969945,18.668314,15.698369
66783584654831872,56.61261347529189,7.203917977597592,0.043916557,15.896999,2.8038416,17.473085,14.669244
66838452861270272,56.661659316992534,7.4069576100515615,0.019041356,10.10806,0.8023014,10.424523,9.622222
68168419548529920,55.38009303304036,7.859621346068521,0.09089395,17.14373,3.1697445,19.0137,15.843956
68174191984522368,54.92806066590466,7.278890838079187,0.060484666,16.293001,2.9563942,17.99997,15.043575
68322454256073344,56.04572406548333,7.343438733418157,0.09575198,17.02367,2.9750729,18.730904,15.755831
68364544935515392,55.516250034147305,7.815114208797574,0.19438508,13.516845,1.7992916,13.966045,12.166754
68385057699293056,55.44626583439135,7.513350192405816,0.10472093,17.05122,3.1405087,18.9107,15.770191
68390417818463872,55.61508149875522,7.132319559813701,0.015758917,12.376555,1.3086843,12.961727,11.653043
68444878003882240,54.73703549837036,7.1600478835138714,0.02113173,10.378874,0.8200331,10.706098,9.886065
68580530251050496,55.12993085335749,7.210110645661859,0.0570698,15.709093,3.048892,17.479498,14.430606
69806039039416832,56.27740714247925,7.5284014269211195,0.11225359,17.622309,3.4046497,19.673035,16.268385
69876506565909632,55.860998966163535,7.523301424204543,0.02952349,12.238136,1.3596001,12.790103,11.430503
70028170451469312,56.84109229961472,7.171909892274891,0.024377132,14.385638,2.1702852,15.504047,13.333762
70037795475083008,56.46921136036221,7.026509807199092,0.0538138,15.976979,3.1159706,17.80753,14.691559
70092461818752000,55.523731657584506,7.611414145799127,0.038281046,15.508632,2.4654217,16.83952,14.374098
64030270098658944,57.01481810584682,6.882186589584971,0.0882112,16.870033,2.8013268,18.447289,15.645962
64171729143045760,57.727515717461834,7.968511989426189,0.286097,15.080633,2.3036156,16.263157,13.959541
64763987951737728,56.1086579961023,8.133948566734094,0.01786675,10.750575,0.88703537,11.112745,10.22571
64837139834697984,55.87166965704079,7.556974713766846,0.020693505,9.766249,0.77743435,9.681552,8.904118
64921458633614976,57.24380099864764,7.148517867410623,0.05209477,11.324861,1.0807343,11.782931,10.702197
64956123313498368,56.45303174951979,7.404869641412335,0.018651934,10.126517,,,
64967569402404480,56.81416804545098,7.069719258509363,0.07068639,16.54838,3.0180445,18.295916,15.277871
65125864716379264,55.21373303656764,7.522153825366353,0.017643074,12.452076,1.3631744,13.067136,11.703961
65169943964429952,56.27833987281683,7.2309171672488475,0.08655477,16.988838,3.4484148,19.105682,15.657268
65211557904569856,56.681723015516134,7.2862829876032436,0.034790307,15.067968,2.386301,16.34015,13.95385
65223515093523328,56.59787068226333,7.373004713955718,0.08887297,16.894072,3.0725603,18.676842,15.604281
65224442806459008,56.553722556107694,7.3324984757352,0.01875288,13.603668,1.811161,14.4831,12.671939
65229734206151680,56.605873089025955,7.190575194590559,0.0736292,14.781489,2.5503654,16.170414,13.6200485
65230833717683712,56.55735779586654,7.569211412999331,0.030233083,7.3347673,1.3483901,7.940424,6.592034
65279418387728896,56.46397086946799,7.4136347632428805,0.084674254,16.784777,2.992241,18.49749,15.505249
65605354866829184,58.29240738957876,7.339353946453763,0.038846474,15.395707,2.5858727,16.808872,14.223
65666102884206848,58.318577934063626,6.865076901566834,0.099301405,17.307737,3.1656342,19.188805,16.02317
65675895409522048,57.91290560165287,8.117417323793795,0.08207245,17.106327,3.1555882,18.973682,15.818094
66429232674604544,57.61403231496382,7.228956227453397,0.06927697,16.541801,3.0028334,18.27351,15.270677
66452047540860160,57.38016945576194,7.362058685060756,0.07405327,16.796696,3.1152382,18.619001,15.503763
66507882115488128,57.5091413924293,7.5888018064744225,0.04286828,15.739478,2.7262564,17.259941,14.533685
66712253837994880,57.026765715524206,7.217691953294109,0.0763905,16.740343,2.988432,18.456854,15.468422
66729635568719872,56.84331611744425,7.500762900049822,0.14132895,17.617458,3.4563828,19.659708,16.203325
66791624833561856,56.93522462565709,7.365399225658677,0.10403964,17.191496,2.9639435,18.87722,15.913277
66808220587759104,56.619370547231206,7.300009059416653,0.030375024,13.698108,1.8476305,14.605712,12.758081
66810213452111616,56.706218064410436,7.345378704449206,0.08510074,16.80524,2.6914597,18.300278,15.608818
66850517426494208,57.67018622911764,7.21695823861784,0.11554198,17.439728,3.0729103,19.212,16.13909
66911231083913600,57.80779965610001,7.494606979507357,0.043466873,15.793973,2.7774649,17.35099,14.573525
66926211929978880,57.18360002514792,7.336499163047003,0.06379947,16.598265,2.9636316,18.312096,15.348464
66937859881182848,57.502760899240016,7.01616625251663,0.060382336,12.781891,1.7534046,13.624446,11.871041
68261053403709312,55.57465383102236,7.320116788280949,0.077533424,17.022444,3.1169596,18.84837,15.73141
68262973252098304,55.47065675738656,7.2730943367033065,0.10837309,17.22576,3.0911226,19.043566,15.952443
68300326584600448,55.92983392964239,6.856196578912851,0.09720247,17.220604,3.1797543,19.123468,15.943714
68378185751612416,55.637260726911755,6.639915427917264,0.046969913,15.751792,2.2631636,16.934662,14.671498
68381793524163968,55.41607227662017,7.4843194075496635,0.12350938,17.43678,3.2757912,19.421736,16.145945
68547132585409920,54.782693595844776,6.947596010432682,0.022226715,14.216008,1.9746695,15.206296,13.2316265
68587161680620288,55.49566132294139,7.333170130003324,0.031629678,13.344251,2.046733,14.372921,12.326188
69811948914407168,56.169922338576605,7.489501972504944,0.021575358,9.715471,0.7056837,9.987203,9.281519
69945814454871680,56.17999120209439,7.573754288408809,0.021448413,11.437774,1.0962276,11.892746,10.796518
69990241597280640,57.28688342330232,7.293267658349723,0.033220295,15.00792,2.4943686,16.355785,13.861417
64019618579817472,56.77042346306362,7.590758110528654,0.054838464,16.266638,2.6953344,17.763845,15.068511
64835971603517312,55.72502307841837,7.814728080607202,0.016806817,12.823282,1.6521492,13.610936,11.958787
64898368889386624,56.84551303331775,7.862776514007767,0.32729238,8.124376,0.33880424,8.2383175,7.8995132
64912009705490304,56.849467055307045,7.346863076857361,0.051714923,15.890427,2.8284597,17.49346,14.665
64933759417767424,57.18418961094356,7.471546737251657,0.16829574,17.388992,0.9155865,16.31676,15.401173
64933759417769984,57.18299036630866,7.318904571155356,0.031011451,8.33693,0.38464737,8.461256,8.076609
64982344089813248,56.46988426929079,7.216786495064386,0.058647167,16.27454,2.936716,17.967371,15.030655
65010239900405504,56.77834370556732,7.3503939491290735,0.015928173,11.99486,1.215661,12.511447,11.295786
65020414679879296,56.96895425474899,7.376293478669214,0.020493563,9.761056,0.7080078,10.036342,9.328334
65136791113382912,55.70385233585675,7.410691983881695,0.09458024,16.743004,3.077446,18.552668,15.475222
65165653294149760,56.30591985851103,7.172780984631883,0.056789428,16.157358,3.2043476,18.058023,14.853676
65171941126264704,56.435429458101844,7.037399454572125,0.017597808,13.513168,1.7552347,14.361667,12.606432
65200283613608704,56.61546284551448,7.3976813023598815,0.10949784,17.136478,3.3704548,19.1588,15.788345
65207709613871744,56.849928429173104,7.185575669070407,0.053416234,9.739319,0.8328581,10.072752,9.239894
65226092073881856,56.724915748846826,7.1171559330370835,0.110612564,17.303078,2.826087,18.825335,15.999248
65241863193865856,56.05066499276738,7.423976552521405,0.06346344,16.52288,2.9920635,18.249743,15.257679
65247704349267584,56.05452292932521,7.594803806906587,0.019991616,11.167223,1.0097103,11.591781,10.58207
65248151025861120,56.09618368466843,7.442648971691504,0.03535474,13.168843,1.7458124,13.995894,12.250082
65248460263511552,56.05316220658391,7.363469370053254,0.13366552,11.859773,1.2780647,12.415699,11.137634
65249250535404928,56.06105910286945,7.1375867450273605,0.017789356,10.878019,1.2813435,11.249774,9.9684305
65257187636977536,55.6716335456923,7.165841660739484,0.09170266,17.168375,3.255332,19.123604,15.868272
65283094877491200,56.48651262988783,7.309588337637114,0.14476661,17.706953,2.6659107,19.039753,16.373842
65660158649542784,57.90855896594161,7.656666795074176,0.23737243,12.847497,1.6904612,13.65229,11.961829
65667855230892288,58.125029786744214,7.073632353409959,0.016166884,13.399497,1.6478004,14.183705,12.535905
65701527774387840,58.59373152659763,7.4050316715605184,0.060840942,16.473394,2.9705973,18.18702,15.216422
66517468482370176,57.07512164513408,7.295109846533388,0.02168634,13.975899,1.9212399,14.928371,13.007132
66555573432261376,57.553681045693764,7.243086363411307,0.02929124,14.462538,2.2067528,15.585812,13.379059
66558249192653952,57.48590927641627,7.315576014582632,0.031920027,7.546007,0.08989811,7.565866,7.475968
66584332530000512,58.5372425847833,7.367492017884601,0.02573314,12.184782,1.3436861,12.720761,11.377075
66639720430624640,58.009555879988575,6.613685161635862,0.022835111,14.482751,1.9876308,15.479069,13.491438
66710845088732160,56.94337881610533,7.555830848391911,0.02870886,14.752962,2.309679,15.9653635,13.655684
66728265476081408,56.73055847874693,7.225399757694413,0.14798135,17.19236,3.5798693,19.43611,15.85624
66729261908482048,56.791988143840086,7.357064223916837,0.02060636,9.376594,0.6450882,9.618052,8.972963
66732423004453376,56.723447112517924,7.368695724018906,0.03657004,14.973033,2.7211971,16.493011,13.771814
66783928252047744,56.708524167110795,7.035263896954224,0.048016753,15.969955,2.5260086,17.348148,14.82214
